S.No,PO#,PO Date,Product,Qty,Price,POAmount,Vendor,Status,InventoryIn,InventoryOut,Balance
317,1317,11-03-2022,Item-4,482,19,9158,Vendor-7,Received,9158,5043.7,4114.3
318,1318,08-05-2022,Item-2,231,11,2541,Vendor-9,Received,2541,1955,586
319,1319,04-10-2022,Item-4,377,20,7540,Vendor-3,Received,7540,4700.1,2839.9
320,1320,15-05-2022,Item-3,409,14,5726,Vendor-3,Pending,0,0,0
321,1321,04-02-2022,Item-2,342,15,5130,Vendor-8,Pending,0,0,0
322,1322,28-03-2022,Item-4,150,10,1500,Vendor-5,Received,1500,1329.5,170.5
323,1323,10-03-2022,Item-2,387,19,7353,Vendor-4,Pending,0,0,0
324,1324,22-11-2022,Item-4,154,20,3080,Vendor-4,Received,3080,2180.3,899.7
325,1325,16-09-2022,Item-3,271,18,4878,Vendor-1,Pending,0,0,0
326,1326,02-10-2022,Item-4,251,18,4518,Vendor-10,Pending,0,0,0
327,1327,09-08-2022,Item-1,478,19,9082,Vendor-5,Received,9082,6875,2207
328,1328,24-04-2022,Item-4,387,10,3870,Vendor-9,Received,3870,3821,49
329,1329,23-05-2022,Item-3,366,16,5856,Vendor-5,Received,5856,5595.2,260.8
330,1330,13-04-2022,Item-2,309,19,5871,Vendor-1,Pending,0,0,0
331,1331,20-12-2022,Item-4,109,16,1744,Vendor-5,Received,1744,1315.7,428.3
332,1332,12-04-2022,Item-2,224,19,4256,Vendor-4,Received,4256,3733.7,522.3
333,1333,11-03-2022,Item-4,259,16,4144,Vendor-9,Pending,0,0,0
334,1334,15-07-2022,Item-2,278,17,4726,Vendor-4,Pending,0,0,0
335,1335,16-05-2022,Item-2,104,17,1768,Vendor-9,Received,1768,1708.4,59.6
336,1336,09-08-2022,Item-4,342,13,4446,Vendor-8,Pending,0,0,0
337,1337,02-03-2022,Item-3,362,19,6878,Vendor-7,Pending,0,0,0
338,1338,29-09-2022,Item-4,342,16,5472,Vendor-6,Received,5472,2537.4,2934.6
339,1339,08-05-2022,Item-3,418,16,6688,Vendor-3,Received,6688,4916.8,1771.2
340,1340,16-01-2022,Item-4,121,17,2057,Vendor-3,Pending,0,0,0
341,1341,24-08-2022,Item-4,307,17,5219,Vendor-7,Pending,0,0,0
342,1342,27-06-2022,Item-1,364,17,6188,Vendor-10,Pending,0,0,0
343,1343,07-04-2022,Item-4,361,19,6859,Vendor-7,Pending,0,0,0
344,1344,24-04-2022,Item-2,141,19,2679,Vendor-10,Received,2679,2362,317
345,1345,14-05-2022,Item-3,209,17,3553,Vendor-4,Pending,0,0,0
346,1346,10-08-2022,Item-2,394,15,5910,Vendor-3,Received,5910,1709,4201
347,1347,18-12-2022,Item-4,314,14,4396,Vendor-2,Received,4396,1748.8,2647.2
348,1348,02-10-2022,Item-3,365,16,5840,Vendor-6,Pending,0,0,0
349,1349,21-08-2022,Item-1,453,19,8607,Vendor-6,Pending,0,0,0
350,1350,09-09-2022,Item-3,466,11,5126,Vendor-2,Pending,0,0,0
351,1351,30-06-2022,Item-2,391,17,6647,Vendor-3,Pending,0,0,0
352,1352,21-06-2022,Item-1,407,10,4070,Vendor-4,Received,4070,1264.3,2805.7
353,1353,17-11-2022,Item-4,493,13,6409,Vendor-10,Pending,0,0,0
354,1354,09-10-2022,Item-4,287,17,4879,Vendor-4,Pending,0,0,0
355,1355,04-10-2022,Item-1,448,19,8512,Vendor-9,Pending,0,0,0
356,1356,20-04-2022,Item-1,206,16,3296,Vendor-6,Pending,0,0,0
357,1357,19-02-2022,Item-2,436,13,5668,Vendor-10,Received,5668,5150.7,517.3
358,1358,15-04-2022,Item-4,289,18,5202,Vendor-1,Pending,0,0,0
359,1359,02-09-2022,Item-3,299,16,4784,Vendor-3,Received,4784,3669,1115
360,1360,03-06-2022,Item-2,214,17,3638,Vendor-8,Received,3638,1280.2,2357.8
361,1361,23-02-2022,Item-3,481,16,7696,Vendor-5,Received,7696,2347.5,5348.5
362,1362,25-02-2022,Item-4,479,10,4790,Vendor-1,Received,4790,2113.1,2676.9
363,1363,13-03-2022,Item-2,453,14,6342,Vendor-7,Received,6342,2000.9,4341.1
364,1364,03-09-2022,Item-4,348,17,5916,Vendor-9,Pending,0,0,0
365,1365,19-04-2022,Item-2,121,14,1694,Vendor-7,Pending,0,0,0
366,1366,03-11-2022,Item-3,474,19,9006,Vendor-3,Received,9006,7927.5,1078.5
367,1367,07-11-2022,Item-4,169,18,3042,Vendor-1,Pending,0,0,0
368,1368,12-12-2022,Item-2,487,19,9253,Vendor-4,Pending,0,0,0
369,1369,20-05-2022,Item-1,362,16,5792,Vendor-5,Received,5792,1730.9,4061.1
370,1370,10-03-2022,Item-2,259,16,4144,Vendor-8,Received,4144,1190.6,2953.4
371,1371,10-11-2022,Item-3,446,15,6690,Vendor-8,Pending,0,0,0
372,1372,08-05-2022,Item-1,260,17,4420,Vendor-10,Pending,0,0,0
373,1373,25-07-2022,Item-1,221,12,2652,Vendor-3,Received,2652,1087.2,1564.8
374,1374,11-05-2022,Item-4,216,15,3240,Vendor-7,Pending,0,0,0
375,1375,19-05-2022,Item-4,371,11,4081,Vendor-7,Received,4081,1707.4,2373.6
376,1376,06-09-2022,Item-1,358,12,4296,Vendor-2,Received,4296,3596.8,699.2
377,1377,10-12-2022,Item-1,254,18,4572,Vendor-5,Received,4572,2134.2,2437.8
378,1378,28-11-2022,Item-1,294,19,5586,Vendor-1,Pending,0,0,0
379,1379,12-02-2022,Item-2,262,19,4978,Vendor-6,Received,4978,2769.9,2208.1
380,1380,24-10-2022,Item-4,423,15,6345,Vendor-3,Received,6345,5257.1,1087.9
381,1381,01-02-2022,Item-1,351,11,3861,Vendor-1,Pending,0,0,0
382,1382,07-12-2022,Item-2,481,13,6253,Vendor-7,Received,6253,6138.7,114.3
383,1383,04-12-2022,Item-3,191,11,2101,Vendor-5,Received,2101,1870.4,230.6
384,1384,03-03-2022,Item-3,297,10,2970,Vendor-5,Received,2970,1852.4,1117.6
385,1385,07-05-2022,Item-1,218,17,3706,Vendor-5,Received,3706,1261,2445
386,1386,03-07-2022,Item-1,364,11,4004,Vendor-1,Received,4004,3119,885
387,1387,27-07-2022,Item-2,108,15,1620,Vendor-4,Pending,0,0,0
388,1388,25-05-2022,Item-4,388,12,4656,Vendor-5,Pending,0,0,0
389,1389,11-05-2022,Item-3,325,18,5850,Vendor-4,Received,5850,2923.4,2926.6
390,1390,25-09-2022,Item-2,263,13,3419,Vendor-9,Received,3419,3080.6,338.4
391,1391,16-01-2022,Item-2,329,10,3290,Vendor-9,Received,3290,2490.8,799.2
392,1392,17-07-2022,Item-2,164,12,1968,Vendor-1,Pending,0,0,0
393,1393,29-04-2022,Item-3,257,12,3084,Vendor-8,Pending,0,0,0
394,1394,27-12-2022,Item-1,174,15,2610,Vendor-8,Received,2610,1962.4,647.6
395,1395,30-07-2022,Item-1,405,20,8100,Vendor-9,Pending,0,0,0
396,1396,16-11-2022,Item-3,411,14,5754,Vendor-6,Received,5754,2514.6,3239.4
397,1397,03-04-2022,Item-2,101,17,1717,Vendor-4,Received,1717,1681.1,35.9
398,1398,11-03-2022,Item-2,395,18,7110,Vendor-6,Pending,0,0,0
399,1399,19-11-2022,Item-3,214,13,2782,Vendor-8,Received,2782,2272.5,509.5
400,1400,15-09-2022,Item-3,101,10,1010,Vendor-8,Received,1010,1003.5,6.5
401,1401,29-04-2022,Item-4,100,19,1900,Vendor-5,Pending,0,0,0
402,1402,01-12-2022,Item-1,124,10,1240,Vendor-2,Received,1240,1094.5,145.5
403,1403,19-01-2022,Item-4,392,20,7840,Vendor-4,Received,7840,5111.9,2728.1
404,1404,20-06-2022,Item-3,134,12,1608,Vendor-2,Pending,0,0,0
405,1405,06-06-2022,Item-1,107,12,1284,Vendor-9,Received,1284,1128.4,155.6
406,1406,15-05-2022,Item-3,390,20,7800,Vendor-3,Received,7800,2031.5,5768.5
407,1407,10-02-2022,Item-3,238,11,2618,Vendor-7,Pending,0,0,0
408,1408,29-05-2022,Item-1,231,12,2772,Vendor-5,Received,2772,2346.4,425.6
409,1409,26-06-2022,Item-4,114,16,1824,Vendor-9,Received,1824,1199.2,624.8
410,1410,29-01-2022,Item-4,380,16,6080,Vendor-5,Received,6080,3345.4,2734.6
411,1411,13-08-2022,Item-3,492,16,7872,Vendor-6,Pending,0,0,0
412,1412,26-12-2022,Item-2,208,20,4160,Vendor-5,Pending,0,0,0
413,1413,15-01-2022,Item-4,454,13,5902,Vendor-10,Received,5902,5424.1,477.9
414,1414,26-07-2022,Item-1,470,18,8460,Vendor-3,Received,8460,3337.4,5122.6
415,1415,09-02-2022,Item-1,149,10,1490,Vendor-4,Pending,0,0,0
416,1416,17-03-2022,Item-3,366,12,4392,Vendor-6,Pending,0,0,0
417,1417,27-10-2022,Item-1,336,16,5376,Vendor-7,Pending,0,0,0
418,1418,10-07-2022,Item-3,425,18,7650,Vendor-1,Received,7650,3426,4224
419,1419,04-01-2022,Item-3,432,20,8640,Vendor-8,Pending,0,0,0
420,1420,22-03-2022,Item-4,253,12,3036,Vendor-10,Received,3036,2851.3,184.7
421,1421,13-08-2022,Item-1,219,10,2190,Vendor-10,Pending,0,0,0
422,1422,03-04-2022,Item-4,370,20,7400,Vendor-9,Pending,0,0,0
423,1423,28-11-2022,Item-4,194,10,1940,Vendor-10,Received,1940,1773.2,166.8
424,1424,12-04-2022,Item-1,400,12,4800,Vendor-4,Received,4800,1554,3246
425,1425,22-04-2022,Item-1,209,14,2926,Vendor-10,Pending,0,0,0
426,1426,03-11-2022,Item-3,192,19,3648,Vendor-7,Received,3648,3074.1,573.9
427,1427,23-11-2022,Item-1,125,12,1500,Vendor-4,Pending,0,0,0
428,1428,16-11-2022,Item-2,402,19,7638,Vendor-7,Received,7638,6415.5,1222.5
429,1429,12-03-2022,Item-1,160,12,1920,Vendor-6,Received,1920,1464.2,455.8
430,1430,29-11-2022,Item-3,257,12,3084,Vendor-2,Pending,0,0,0
431,1431,29-11-2022,Item-1,403,18,7254,Vendor-10,Received,7254,6661.8,592.2
432,1432,08-03-2022,Item-3,406,11,4466,Vendor-5,Received,4466,3472.7,993.3
433,1433,20-10-2022,Item-3,297,20,5940,Vendor-5,Received,5940,3338.7,2601.3
434,1434,28-10-2022,Item-4,422,10,4220,Vendor-8,Received,4220,2825.5,1394.5
435,1435,30-04-2022,Item-4,321,11,3531,Vendor-8,Received,3531,2488,1043
436,1436,25-02-2022,Item-4,231,14,3234,Vendor-2,Received,3234,2619.1,614.9
437,1437,16-04-2022,Item-4,153,10,1530,Vendor-8,Received,1530,1153.6,376.4
438,1438,18-12-2022,Item-2,136,18,2448,Vendor-7,Received,2448,1175,1273
439,1439,07-10-2022,Item-3,271,20,5420,Vendor-3,Pending,0,0,0
440,1440,17-01-2022,Item-1,466,15,6990,Vendor-3,Pending,0,0,0
441,1441,06-04-2022,Item-1,464,16,7424,Vendor-4,Received,7424,3698.5,3725.5
442,1442,19-01-2022,Item-1,217,13,2821,Vendor-3,Pending,0,0,0
443,1443,08-06-2022,Item-2,235,16,3760,Vendor-8,Pending,0,0,0
444,1444,16-12-2022,Item-3,192,19,3648,Vendor-7,Pending,0,0,0
445,1445,20-07-2022,Item-3,435,12,5220,Vendor-2,Pending,0,0,0
446,1446,18-03-2022,Item-4,442,12,5304,Vendor-1,Pending,0,0,0
447,1447,18-01-2022,Item-3,363,15,5445,Vendor-4,Pending,0,0,0
448,1448,31-07-2022,Item-4,101,15,1515,Vendor-3,Pending,0,0,0
449,1449,22-05-2022,Item-3,171,17,2907,Vendor-9,Pending,0,0,0
450,1450,18-12-2022,Item-4,216,12,2592,Vendor-6,Pending,0,0,0
451,1451,06-07-2022,Item-4,211,11,2321,Vendor-5,Pending,0,0,0
452,1452,23-05-2022,Item-2,452,15,6780,Vendor-7,Received,6780,5889.1,890.9
453,1453,23-02-2022,Item-2,443,13,5759,Vendor-4,Received,5759,2883.2,2875.8
454,1454,01-12-2022,Item-1,163,10,1630,Vendor-10,Received,1630,1411.7,218.3
455,1455,31-01-2022,Item-1,170,19,3230,Vendor-1,Pending,0,0,0
456,1456,17-02-2022,Item-4,474,17,8058,Vendor-5,Pending,0,0,0
457,1457,23-08-2022,Item-2,409,14,5726,Vendor-9,Received,5726,2237,3489
458,1458,01-12-2022,Item-3,311,16,4976,Vendor-7,Pending,0,0,0
459,1459,10-12-2022,Item-1,296,14,4144,Vendor-8,Received,4144,2468.2,1675.8
460,1460,03-12-2022,Item-3,175,14,2450,Vendor-5,Received,2450,1320.5,1129.5
461,1461,12-11-2022,Item-2,192,16,3072,Vendor-4,Pending,0,0,0
462,1462,22-10-2022,Item-2,415,18,7470,Vendor-7,Received,7470,5910.9,1559.1
463,1463,16-06-2022,Item-2,390,13,5070,Vendor-10,Received,5070,4602.8,467.2
464,1464,05-09-2022,Item-1,388,19,7372,Vendor-10,Pending,0,0,0
465,1465,09-07-2022,Item-4,223,17,3791,Vendor-3,Pending,0,0,0
466,1466,01-05-2022,Item-1,374,19,7106,Vendor-2,Pending,0,0,0
467,1467,25-07-2022,Item-4,464,14,6496,Vendor-5,Received,6496,2775.9,3720.1
468,1468,04-09-2022,Item-1,482,11,5302,Vendor-3,Pending,0,0,0
469,1469,21-08-2022,Item-3,306,18,5508,Vendor-6,Pending,0,0,0
470,1470,09-12-2022,Item-2,192,10,1920,Vendor-4,Pending,0,0,0
471,1471,12-12-2022,Item-2,419,20,8380,Vendor-7,Pending,0,0,0
472,1472,10-03-2022,Item-3,383,18,6894,Vendor-3,Received,6894,2796.6,4097.4
473,1473,06-06-2022,Item-1,245,13,3185,Vendor-6,Received,3185,3044.4,140.6
474,1474,26-05-2022,Item-4,121,17,2057,Vendor-5,Pending,0,0,0
475,1475,22-11-2022,Item-4,265,13,3445,Vendor-2,Received,3445,2660.1,784.9
476,1476,19-08-2022,Item-2,113,11,1243,Vendor-9,Pending,0,0,0
477,1477,08-12-2022,Item-2,123,17,2091,Vendor-5,Received,2091,1184.8,906.2
478,1478,19-01-2022,Item-2,310,14,4340,Vendor-3,Pending,0,0,0
479,1479,13-08-2022,Item-1,284,14,3976,Vendor-6,Received,3976,1761.5,2214.5
480,1480,22-04-2022,Item-1,455,12,5460,Vendor-3,Pending,0,0,0
481,1481,03-08-2022,Item-3,325,20,6500,Vendor-5,Pending,0,0,0
482,1482,17-02-2022,Item-2,235,16,3760,Vendor-10,Pending,0,0,0
483,1483,13-09-2022,Item-3,442,14,6188,Vendor-2,Received,6188,2700.2,3487.8
484,1484,19-03-2022,Item-2,220,12,2640,Vendor-4,Received,2640,2262.8,377.2
485,1485,07-09-2022,Item-2,288,19,5472,Vendor-5,Received,5472,3608.1,1863.9
486,1486,14-01-2022,Item-3,488,11,5368,Vendor-8,Pending,0,0,0
487,1487,11-03-2022,Item-1,204,12,2448,Vendor-9,Received,2448,2324,124
488,1488,18-05-2022,Item-1,495,11,5445,Vendor-9,Pending,0,0,0
489,1489,24-08-2022,Item-1,165,12,1980,Vendor-1,Pending,0,0,0
490,1490,19-01-2022,Item-3,151,14,2114,Vendor-5,Received,2114,1771.8,342.2
491,1491,30-03-2022,Item-3,394,19,7486,Vendor-3,Pending,0,0,0
492,1492,29-10-2022,Item-3,135,12,1620,Vendor-6,Received,1620,1283,337
493,1493,11-03-2022,Item-3,165,19,3135,Vendor-6,Received,3135,2841.7,293.3
494,1494,16-02-2022,Item-3,369,16,5904,Vendor-8,Pending,0,0,0
495,1495,03-12-2022,Item-2,305,12,3660,Vendor-4,Pending,0,0,0
496,1496,24-09-2022,Item-2,109,18,1962,Vendor-6,Received,1962,1505.8,456.2
497,1497,28-07-2022,Item-4,326,15,4890,Vendor-1,Pending,0,0,0
498,1498,05-10-2022,Item-2,135,17,2295,Vendor-10,Received,2295,1177.5,1117.5
499,1499,30-06-2022,Item-3,199,16,3184,Vendor-10,Pending,0,0,0
500,1500,10-02-2022,Item-3,128,19,2432,Vendor-8,Received,2432,1142.7,1289.3
501,1501,28-07-2022,Item-3,454,13,5902,Vendor-3,Received,5902,4273.7,1628.3
502,1502,14-07-2022,Item-3,279,12,3348,Vendor-8,Pending,0,0,0
503,1503,18-11-2022,Item-3,478,13,6214,Vendor-9,Pending,0,0,0
504,1504,17-11-2022,Item-3,299,10,2990,Vendor-9,Received,2990,2890.7,99.3
505,1505,16-12-2022,Item-3,122,14,1708,Vendor-2,Pending,0,0,0
506,1506,13-02-2022,Item-3,426,18,7668,Vendor-6,Received,7668,4117.9,3550.1
507,1507,21-02-2022,Item-2,154,10,1540,Vendor-1,Received,1540,1274.9,265.1
508,1508,03-01-2022,Item-3,316,16,5056,Vendor-6,Pending,0,0,0
509,1509,17-01-2022,Item-4,150,20,3000,Vendor-4,Received,3000,2390.7,609.3
510,1510,15-03-2022,Item-3,151,17,2567,Vendor-2,Pending,0,0,0
511,1511,12-10-2022,Item-2,480,12,5760,Vendor-7,Pending,0,0,0
512,1512,06-10-2022,Item-2,479,10,4790,Vendor-9,Received,4790,2289.6,2500.4
513,1513,09-04-2022,Item-4,308,17,5236,Vendor-4,Received,5236,3912,1324
514,1514,23-02-2022,Item-1,483,14,6762,Vendor-10,Received,6762,3582,3180
515,1515,28-03-2022,Item-4,106,14,1484,Vendor-9,Received,1484,1065.5,418.5
516,1516,14-09-2022,Item-4,159,18,2862,Vendor-10,Pending,0,0,0
517,1517,16-09-2022,Item-2,253,19,4807,Vendor-9,Pending,0,0,0
518,1518,22-09-2022,Item-4,472,10,4720,Vendor-6,Pending,0,0,0
519,1519,03-11-2022,Item-3,209,12,2508,Vendor-9,Received,2508,1619.1,888.9
520,1520,30-10-2022,Item-1,473,11,5203,Vendor-9,Received,5203,2727.6,2475.4
521,1521,06-09-2022,Item-4,324,16,5184,Vendor-1,Received,5184,1989.1,3194.9
522,1522,11-10-2022,Item-1,170,18,3060,Vendor-9,Pending,0,0,0
523,1523,08-03-2022,Item-3,471,17,8007,Vendor-10,Pending,0,0,0
524,1524,05-05-2022,Item-3,296,14,4144,Vendor-4,Pending,0,0,0
525,1525,02-12-2022,Item-2,399,18,7182,Vendor-6,Received,7182,3188.7,3993.3
526,1526,13-04-2022,Item-4,499,18,8982,Vendor-1,Pending,0,0,0
527,1527,03-07-2022,Item-2,482,11,5302,Vendor-1,Pending,0,0,0
528,1528,22-01-2022,Item-2,484,20,9680,Vendor-7,Received,9680,8154.8,1525.2
529,1529,27-11-2022,Item-2,398,13,5174,Vendor-9,Pending,0,0,0
530,1530,03-12-2022,Item-2,455,19,8645,Vendor-1,Received,8645,4126.1,4518.9
531,1531,09-08-2022,Item-4,399,10,3990,Vendor-2,Received,3990,3344.6,645.4
532,1532,09-09-2022,Item-1,354,19,6726,Vendor-2,Received,6726,4100.5,2625.5
533,1533,02-04-2022,Item-1,471,13,6123,Vendor-10,Pending,0,0,0
534,1534,21-06-2022,Item-4,405,13,5265,Vendor-10,Pending,0,0,0
535,1535,28-06-2022,Item-1,276,10,2760,Vendor-1,Received,2760,2605.4,154.6
536,1536,13-12-2022,Item-1,184,20,3680,Vendor-5,Pending,0,0,0
537,1537,26-08-2022,Item-1,175,12,2100,Vendor-3,Pending,0,0,0
538,1538,16-07-2022,Item-3,301,20,6020,Vendor-7,Pending,0,0,0
539,1539,23-07-2022,Item-2,181,15,2715,Vendor-9,Received,2715,2216.9,498.1
540,1540,28-05-2022,Item-3,231,15,3465,Vendor-6,Received,3465,2376.6,1088.4
541,1541,19-07-2022,Item-1,442,12,5304,Vendor-3,Received,5304,1824.2,3479.8
542,1542,11-05-2022,Item-2,457,11,5027,Vendor-8,Pending,0,0,0
543,1543,14-09-2022,Item-2,294,10,2940,Vendor-9,Pending,0,0,0
544,1544,05-08-2022,Item-4,255,18,4590,Vendor-1,Pending,0,0,0
545,1545,16-07-2022,Item-2,347,15,5205,Vendor-7,Received,5205,2123,3082
546,1546,07-07-2022,Item-4,443,20,8860,Vendor-5,Pending,0,0,0
547,1547,23-12-2022,Item-2,367,13,4771,Vendor-3,Received,4771,2436.9,2334.1
548,1548,13-02-2022,Item-2,173,16,2768,Vendor-5,Pending,0,0,0
549,1549,04-02-2022,Item-4,462,10,4620,Vendor-7,Pending,0,0,0
550,1550,19-09-2022,Item-1,401,12,4812,Vendor-2,Pending,0,0,0
551,1551,25-06-2022,Item-4,123,16,1968,Vendor-10,Pending,0,0,0
552,1552,17-04-2022,Item-1,136,16,2176,Vendor-4,Received,2176,1996.7,179.3
553,1553,10-02-2022,Item-3,442,15,6630,Vendor-8,Pending,0,0,0
554,1554,07-12-2022,Item-4,122,15,1830,Vendor-2,Pending,0,0,0
555,1555,17-02-2022,Item-4,241,10,2410,Vendor-4,Received,2410,1413.1,996.9
556,1556,20-04-2022,Item-4,107,12,1284,Vendor-2,Pending,0,0,0
557,1557,16-11-2022,Item-2,373,19,7087,Vendor-6,Received,7087,1095.3,5991.7
558,1558,16-01-2022,Item-1,370,16,5920,Vendor-8,Received,5920,3210.2,2709.8
559,1559,17-10-2022,Item-4,207,11,2277,Vendor-9,Received,2277,1943.1,333.9
560,1560,13-01-2022,Item-1,375,18,6750,Vendor-1,Pending,0,0,0
561,1561,26-04-2022,Item-4,259,19,4921,Vendor-2,Received,4921,3993.5,927.5
562,1562,06-02-2022,Item-1,143,13,1859,Vendor-5,Received,1859,1233,626
563,1563,12-05-2022,Item-2,338,12,4056,Vendor-4,Received,4056,2807.8,1248.2
564,1564,28-12-2022,Item-4,318,18,5724,Vendor-7,Pending,0,0,0
565,1565,25-09-2022,Item-2,113,10,1130,Vendor-4,Pending,0,0,0
566,1566,12-11-2022,Item-1,417,13,5421,Vendor-6,Pending,0,0,0
567,1567,12-08-2022,Item-1,273,19,5187,Vendor-8,Pending,0,0,0
568,1568,03-04-2022,Item-4,138,19,2622,Vendor-5,Received,2622,2066.7,555.3
569,1569,22-01-2022,Item-1,260,18,4680,Vendor-10,Received,4680,3594.5,1085.5
570,1570,27-12-2022,Item-4,380,20,7600,Vendor-6,Pending,0,0,0
571,1571,02-12-2022,Item-4,322,14,4508,Vendor-1,Received,4508,2937.6,1570.4
572,1572,18-12-2022,Item-1,212,20,4240,Vendor-10,Pending,0,0,0
573,1573,25-09-2022,Item-4,200,16,3200,Vendor-7,Pending,0,0,0
574,1574,01-01-2022,Item-4,367,12,4404,Vendor-6,Pending,0,0,0
575,1575,23-09-2022,Item-1,430,19,8170,Vendor-5,Received,8170,1386.2,6783.8
576,1576,18-10-2022,Item-2,191,19,3629,Vendor-5,Received,3629,2896.6,732.4
577,1577,27-05-2022,Item-2,474,13,6162,Vendor-6,Pending,0,0,0
578,1578,07-04-2022,Item-4,247,13,3211,Vendor-10,Pending,0,0,0
579,1579,10-05-2022,Item-2,494,12,5928,Vendor-3,Received,5928,2061.9,3866.1
580,1580,07-01-2022,Item-1,433,15,6495,Vendor-3,Received,6495,4396.1,2098.9
581,1581,09-07-2022,Item-4,392,16,6272,Vendor-10,Received,6272,5456.1,815.9
582,1582,04-02-2022,Item-1,205,11,2255,Vendor-2,Received,2255,1560.5,694.5
583,1583,27-03-2022,Item-1,482,11,5302,Vendor-4,Pending,0,0,0
584,1584,24-02-2022,Item-2,116,19,2204,Vendor-1,Pending,0,0,0
585,1585,20-07-2022,Item-1,193,17,3281,Vendor-2,Pending,0,0,0
586,1586,13-08-2022,Item-1,286,17,4862,Vendor-4,Received,4862,2380.7,2481.3
587,1587,08-12-2022,Item-1,107,16,1712,Vendor-10,Pending,0,0,0
588,1588,09-11-2022,Item-4,366,11,4026,Vendor-9,Pending,0,0,0
589,1589,29-10-2022,Item-2,155,20,3100,Vendor-8,Received,3100,2091.9,1008.1
590,1590,05-02-2022,Item-4,324,12,3888,Vendor-6,Pending,0,0,0
591,1591,12-06-2022,Item-3,218,12,2616,Vendor-5,Pending,0,0,0
592,1592,24-11-2022,Item-3,339,11,3729,Vendor-9,Received,3729,2774.4,954.6
593,1593,28-09-2022,Item-3,368,15,5520,Vendor-4,Received,5520,1991,3529
594,1594,19-01-2022,Item-2,200,12,2400,Vendor-2,Received,2400,2125.7,274.3
595,1595,18-08-2022,Item-2,275,13,3575,Vendor-7,Pending,0,0,0
596,1596,31-05-2022,Item-3,146,16,2336,Vendor-3,Pending,0,0,0
597,1597,03-05-2022,Item-2,325,14,4550,Vendor-3,Received,4550,3168.3,1381.7
598,1598,04-08-2022,Item-4,316,11,3476,Vendor-2,Pending,0,0,0
599,1599,28-09-2022,Item-4,394,10,3940,Vendor-10,Pending,0,0,0
600,1600,13-05-2022,Item-2,169,14,2366,Vendor-5,Received,2366,1695.1,670.9
601,1601,03-03-2022,Item-3,120,19,2280,Vendor-9,Pending,0,0,0
602,1602,21-02-2022,Item-4,188,19,3572,Vendor-9,Pending,0,0,0
603,1603,23-11-2022,Item-3,491,14,6874,Vendor-3,Received,6874,4769.3,2104.7
604,1604,28-06-2022,Item-4,211,11,2321,Vendor-8,Received,2321,2118.4,202.6
605,1605,27-02-2022,Item-4,294,12,3528,Vendor-1,Received,3528,2624.4,903.6
606,1606,01-11-2022,Item-4,276,15,4140,Vendor-5,Received,4140,1561.7,2578.3
607,1607,23-02-2022,Item-4,465,13,6045,Vendor-3,Pending,0,0,0
608,1608,07-01-2022,Item-1,404,12,4848,Vendor-8,Received,4848,1148.3,3699.7
609,1609,08-07-2022,Item-1,447,11,4917,Vendor-1,Pending,0,0,0
610,1610,13-04-2022,Item-3,356,12,4272,Vendor-2,Pending,0,0,0
611,1611,16-05-2022,Item-3,112,13,1456,Vendor-10,Pending,0,0,0
612,1612,18-05-2022,Item-2,184,19,3496,Vendor-9,Pending,0,0,0
613,1613,13-04-2022,Item-4,263,19,4997,Vendor-9,Received,4997,1424.5,3572.5
614,1614,21-07-2022,Item-1,173,14,2422,Vendor-3,Pending,0,0,0
615,1615,23-02-2022,Item-2,371,19,7049,Vendor-9,Received,7049,1445.5,5603.5
616,1616,18-06-2022,Item-2,328,18,5904,Vendor-6,Pending,0,0,0
617,1617,22-09-2022,Item-2,412,18,7416,Vendor-8,Pending,0,0,0
618,1618,31-05-2022,Item-3,482,20,9640,Vendor-9,Pending,0,0,0
619,1619,05-04-2022,Item-2,370,18,6660,Vendor-3,Pending,0,0,0
620,1620,21-04-2022,Item-3,421,18,7578,Vendor-6,Received,7578,4813.2,2764.8
621,1621,23-04-2022,Item-4,264,16,4224,Vendor-9,Received,4224,3986.7,237.3
622,1622,14-06-2022,Item-2,480,10,4800,Vendor-3,Received,4800,1742.5,3057.5
623,1623,13-06-2022,Item-1,249,14,3486,Vendor-7,Pending,0,0,0
624,1624,28-05-2022,Item-2,270,10,2700,Vendor-6,Pending,0,0,0
625,1625,11-04-2022,Item-1,424,20,8480,Vendor-6,Pending,0,0,0
626,1626,14-08-2022,Item-4,330,13,4290,Vendor-5,Pending,0,0,0
627,1627,03-01-2022,Item-4,167,19,3173,Vendor-2,Received,3173,2605.8,567.2
628,1628,13-08-2022,Item-3,458,19,8702,Vendor-2,Pending,0,0,0
629,1629,14-03-2022,Item-3,242,18,4356,Vendor-6,Received,4356,2934.9,1421.1
630,1630,18-04-2022,Item-2,365,18,6570,Vendor-4,Pending,0,0,0
631,1631,21-12-2022,Item-2,178,15,2670,Vendor-5,Received,2670,1030,1640
632,1632,28-02-2022,Item-1,282,17,4794,Vendor-7,Pending,0,0,0
633,1633,03-01-2022,Item-4,480,17,8160,Vendor-3,Pending,0,0,0
634,1634,07-11-2022,Item-1,187,10,1870,Vendor-5,Pending,0,0,0
635,1635,02-11-2022,Item-3,432,15,6480,Vendor-6,Pending,0,0,0
636,1636,15-06-2022,Item-3,251,12,3012,Vendor-3,Pending,0,0,0
637,1637,27-04-2022,Item-2,156,16,2496,Vendor-1,Received,2496,1593.7,902.3
